,id,Actual,Nearest Neighbors,Support Vector Classifier (RBF),Logistic Regression,Ridge Regression,Random Forest,Decision Tree with Boosting,Decision Tree with Bagging,Multi Layer Perceptron,Gradient Boosting Classifier,LASSO,Linear Regression,Robust Regression
1956,US9165390B2,1,1,1,1,1,0,1,0,1,1,1,1,1
1957,US7966277B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1958,US9215744B2,0,1,0,0,1,0,0,0,0,0,1,1,1
1959,US5377751A,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,US6633752B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,US5495757A,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,US9745965B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,US7292123B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,US9206994B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,US8969261B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,US9959189B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1967,US9097095B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,US9638828B2,0,1,1,1,1,0,0,0,0,0,0,0,1
1969,US10028327B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,US7912716B2,0,1,1,1,1,0,1,0,1,1,1,1,1
1971,US9455195B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,US9556090B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,US5247168A,0,1,0,0,0,0,0,0,0,0,0,0,0
1974,US9599443B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,US9605315B2,0,0,1,1,1,0,1,0,1,1,1,1,1
1976,US9372280B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,US9678219B2,0,0,1,1,1,0,0,0,1,0,1,1,1
1978,US9747555B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1979,US9094243B2,0,0,1,1,1,0,1,0,1,1,1,1,1
1980,US9557057B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,US7177417B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,US4608491A,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,US6837630B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,US6559900B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,US4719643A,0,1,1,1,0,0,1,0,1,1,0,0,0
1986,US9588400B2,0,0,1,0,0,0,1,1,1,0,0,0,0
1987,US10046367B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1988,US10027458B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,US8779847B1,0,0,1,1,1,0,0,0,0,0,1,1,1
1990,US9088990B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,US9950881B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,US5446509A,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,US9576468B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,US4517507A,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,US9413686B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,US8994776B2,0,1,0,0,0,0,0,0,1,0,0,0,0
1997,US9188401B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,US4711230A,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,US9918724B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,US8961376B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,US9704593B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,US9296486B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,US8457012B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2004,US7327423B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,US9883407B2,0,0,1,0,0,0,0,1,1,0,0,0,1
2006,US8998555B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,US7794592B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2008,US9568444B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,US7778412B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,US8255549B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,US9858263B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,US8964942B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,US7729568B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,US9834460B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,US9366409B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,US10082597B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,US10111149B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,US10025651B2,0,0,0,0,1,0,0,0,1,0,1,1,1
2019,US9993637B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,US9027298B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,US5214291A,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,US9278818B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,US9975258B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,US9514503B2,0,1,1,1,1,1,1,1,1,1,1,1,1
2025,US9305178B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2026,US8665358B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,US9201677B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,US4795882A,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,US9568291B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,US9369080B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,US10022619B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2032,US9876493B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,US5652646A,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,US9406073B2,0,1,1,1,1,1,1,1,0,1,1,1,1
2035,US10102725B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2036,US9438341B2,1,0,1,1,0,0,0,0,0,0,0,0,0
2037,US9124981B2,1,1,1,1,1,0,1,0,1,1,1,1,1
2038,US9654938B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2039,US9122878B1,0,1,1,1,0,1,1,0,1,1,0,0,0
2040,US7190981B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,US5305051A,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,US9187090B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,US10003605B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2044,US10083053B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,US5200929A,0,0,0,0,0,0,1,0,0,0,0,0,0
2046,US7865826B2,0,1,1,1,1,1,1,1,0,1,1,1,1
2047,US9832095B2,1,1,1,1,1,0,0,0,1,0,1,1,1
2048,US9485133B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,US7383934B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,US9754507B1,0,1,1,0,0,1,1,1,0,1,0,0,0
2051,US10057631B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2052,US9746178B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,US10131414B2,0,1,1,1,1,0,1,0,1,1,1,0,1
2054,US9759584B2,0,0,1,1,1,0,0,0,1,0,1,1,1
2055,US9021178B2,0,0,0,0,0,0,0,1,0,0,0,0,1
2056,US9723806B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,US10055691B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2058,US9992551B1,0,1,0,0,0,0,0,0,0,0,0,0,0
2059,US8798795B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,US10045898B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,US10005182B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,US9804007B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,US7382542B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,US9248875B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,US6243588A,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,US9208431B2,1,1,1,1,1,0,1,1,1,1,1,1,1
2067,US5742751A,0,1,1,1,1,0,0,0,1,1,1,1,1
2068,US8983844B1,0,1,1,1,1,0,1,0,1,0,1,1,1
2069,US9848965B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2070,US10070763B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,US8922801B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,US6426777B1,0,0,0,0,0,0,0,0,0,0,1,0,0
2073,US9014178B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,US10062280B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2075,US9826929B2,1,1,1,1,1,0,1,0,1,1,1,1,1
2076,US9545146B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,US5227798A,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,US9672360B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,US9036993B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,US9753959B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2081,US9681113B2,0,0,1,1,1,0,0,0,0,0,1,0,1
2082,US7646890B2,1,1,1,1,1,1,1,0,1,1,1,1,1
2083,US8968748B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,US10051351B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,US5424788A,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,US9887741B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,US9424053B2,0,1,0,0,0,0,0,0,0,1,0,0,1
2088,US9666068B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,US7778212B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,US9221170B2,1,1,1,1,1,0,0,0,1,0,1,1,1
2091,US8935428B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,US9849585B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,US9563251B2,1,1,0,1,1,0,0,1,1,1,1,1,1
2094,US9225959B2,1,1,1,1,0,1,1,0,0,1,0,0,1
2095,US9070135B2,0,1,1,1,1,0,1,1,1,1,1,1,1
2096,US9287149B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,US9998445B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,US10070111B2,0,1,1,0,1,0,0,0,0,0,1,1,1
2099,US9739141B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,US6181643A,0,1,0,0,0,0,0,0,0,0,0,0,0
2101,US10070321B2,0,0,0,0,0,0,1,0,0,0,0,0,0
2102,US9905086B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,US9078623B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,US10088701B2,1,1,0,0,0,0,1,0,1,1,0,0,0
2105,US9163920B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,US8401251B2,1,1,1,1,1,0,1,1,1,1,1,1,1
2107,US9827669B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,US9818780B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,US9996804B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2110,US6754221B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,US10133615B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,US9843159B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,US9547487B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2114,US9405812B2,1,1,1,1,1,0,0,0,0,1,1,1,1
2115,US6826444B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,US9217720B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,US8952616B2,1,0,1,1,1,0,0,0,1,0,1,1,0
2118,US9724593B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,US9558314B2,0,1,1,1,1,0,1,0,1,1,1,1,1
2120,US10136952B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,US7235784B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,US10040190B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,US9352470B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,US9710829B1,1,1,1,1,1,1,1,1,1,1,1,1,1
2125,US8949862B2,0,0,1,1,1,0,1,0,1,1,1,1,1
2126,US9572036B2,0,0,0,1,1,0,1,0,1,0,1,1,1
2127,US8830309B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2128,US9264622B2,0,1,1,1,1,1,1,1,0,1,1,0,1
2129,US9792265B2,0,0,1,0,0,0,1,0,0,1,0,0,1
2130,US7193648B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,US9961415B2,0,1,1,1,1,1,1,1,1,1,1,1,1
2132,US9620308B1,0,0,0,0,0,0,0,0,0,0,0,0,1
2133,US7933433B2,0,1,1,1,1,0,1,0,1,1,1,1,1
2134,US10095537B1,0,0,0,0,0,0,0,0,0,0,0,0,1
2135,US9232773B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,US6924823B2,1,1,1,1,1,1,1,0,1,1,1,1,1
2137,US9154464B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,US8977959B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2139,US9804465B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,US9270841B2,1,1,1,1,0,1,1,0,0,1,0,0,0
2141,US8831773B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2142,US6401859B1,0,1,1,1,1,0,0,0,0,0,1,1,1
2143,US9307346B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2144,US7626394B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2145,US9786299B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2146,US9827670B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,US10084724B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,US6879706B2,1,1,1,1,1,1,1,0,1,1,1,1,1
2149,US8990614B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2150,US9443065B1,0,1,1,0,0,0,0,0,0,0,0,0,1
2151,US10127494B1,1,0,0,0,0,0,0,0,0,0,0,0,0
2152,US8458103B2,1,1,1,1,1,1,0,1,0,1,1,1,1
2153,US6618497B1,1,1,1,1,1,1,1,1,1,1,1,1,1
2154,US9753377B2,1,0,1,1,1,0,1,0,1,1,1,1,1
2155,US8607278B2,0,1,0,0,0,0,1,0,0,0,0,0,0
2156,US9273587B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,US10024991B2,1,0,1,1,1,1,1,1,1,1,1,1,1
2158,US9085081B2,0,0,0,0,0,0,0,0,0,0,1,1,1
2159,US8971522B2,0,1,1,1,1,0,1,0,1,0,1,1,1
2160,US8933572B1,1,0,0,0,0,0,1,0,0,0,0,0,0
2161,US9515634B1,0,0,1,1,1,0,0,0,1,0,1,1,1
2162,US9836820B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2163,US6601048B1,1,1,1,1,1,1,1,1,1,1,1,1,1
2164,US9781243B1,1,1,1,1,1,0,0,1,1,1,1,1,1
2165,US9742794B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2166,US9871787B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2167,US9972478B2,1,1,1,1,1,0,1,1,1,1,1,1,1
2168,US10088815B2,1,1,1,1,1,0,1,0,1,0,1,1,1
2169,US10015553B2,1,0,0,0,0,0,0,0,0,0,0,0,0
2170,US6895356B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2171,US9256650B2,1,1,1,1,1,1,1,0,0,1,1,1,1
2172,US9521311B2,1,0,1,1,1,1,0,0,1,1,1,1,1
2173,US9804604B2,0,1,1,1,1,0,1,0,1,1,1,1,1
2174,US9100571B2,0,0,0,0,1,0,0,0,1,0,1,1,1
2175,US8959406B2,1,1,1,1,1,1,1,0,1,1,1,1,1
2176,US4884880A,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,US8259194B2,0,0,0,0,0,0,0,1,0,0,0,0,0
2178,US10004625B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,US8966315B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,US8525890B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,US9846898B2,1,1,1,1,1,1,0,1,1,1,1,1,1
2182,US9767443B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,US9053595B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2184,US10031580B2,0,1,1,0,0,0,0,0,0,1,0,0,0
2185,US8947546B2,0,1,1,1,1,0,0,0,0,0,1,1,1
2186,US9044856B2,0,1,0,0,0,0,0,0,0,1,0,0,0
2187,US7937547B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2188,US9132553B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,US9506809B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,US9460629B2,0,1,1,1,1,0,1,0,1,1,1,1,1
2191,US9785715B1,1,1,1,1,1,0,1,0,1,1,1,1,1
2192,US9430498B2,0,1,1,1,0,0,0,1,0,1,0,0,1
2193,US9710910B2,1,1,1,1,1,0,1,0,1,1,1,1,1
2194,US9630398B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,US6112033A,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,US5259748A,0,1,0,0,0,0,0,0,0,0,0,0,0
2197,US9788361B2,0,0,0,0,0,0,1,0,0,0,0,0,0
2198,US8106906B1,0,0,1,1,1,0,0,0,1,0,1,0,1
2199,US9367402B1,0,0,0,1,0,0,0,0,0,0,0,0,0
2200,US10032167B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2201,US7302338B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2202,US9050634B2,0,1,1,1,1,0,1,0,1,0,1,1,1
2203,US7839490B2,0,1,1,0,0,0,0,0,1,0,1,0,1
2204,US9886851B2,1,1,1,1,1,0,1,0,1,1,1,1,1
2205,US9436879B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2206,US10009539B2,1,1,1,1,1,0,1,1,1,0,1,1,1
2207,US10003923B2,1,1,1,1,1,1,1,0,1,1,1,1,1
2208,US9864825B2,0,1,1,0,0,0,0,0,0,0,0,0,0
2209,US9537446B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,US9340957B2,0,0,0,0,0,0,1,0,0,0,0,0,0
2211,US10048259B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,US6268890A,0,1,1,1,1,1,1,0,1,1,1,1,1
2213,US8390672B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,US8239411B2,0,0,1,1,1,0,1,0,1,1,1,1,1
2215,US6599242B1,0,1,1,1,1,1,1,1,1,1,1,1,1
2216,US7660402B1,0,0,0,0,0,0,1,0,0,1,0,0,1
2217,US10020853B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,US4794417A,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,US10032281B1,1,1,1,1,1,1,1,1,1,1,1,1,1
2220,US9472176B2,0,1,0,0,1,0,0,1,0,0,1,1,1
2221,US10140603B2,0,0,0,0,0,0,1,0,0,0,0,0,0
2222,US9948523B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2223,US9660751B2,0,0,0,0,1,0,1,0,0,0,1,1,1
2224,US9482528B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2225,US10114148B2,1,1,1,1,1,0,1,0,1,1,1,1,1
2226,US9301004B2,1,1,1,1,1,0,0,0,1,1,1,0,0
2227,US9796540B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,US8126991B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,US9751211B1,1,1,1,1,1,1,1,1,1,1,1,1,1
2230,US6765616B1,0,1,1,1,1,1,1,1,0,1,1,0,1
2231,US9471361B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,US8345299B2,0,1,0,0,0,0,0,0,0,1,0,0,0
2233,US9635562B2,1,1,1,0,0,1,1,0,1,1,1,1,0
2234,US7974362B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2235,US9486128B1,1,1,0,0,0,0,0,0,0,0,0,0,0
2236,US9836644B2,1,1,1,1,1,1,1,0,1,1,1,1,1
2237,US9696873B2,1,1,0,0,0,0,0,0,0,0,0,0,0
2238,US9849198B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,US9060595B2,0,1,0,0,0,0,1,0,0,0,0,0,0
2240,US9961339B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2241,US7027787B2,0,0,0,0,0,0,1,0,0,0,0,0,0
2242,US10136949B2,1,1,1,1,1,0,1,0,0,1,1,1,1
2243,US9146837B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2244,US6283086A,1,1,1,1,1,0,1,0,1,1,1,1,1
2245,US9962054B2,1,1,0,0,1,0,1,0,1,0,1,1,1
2246,US9221137B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,US10052766B2,0,1,1,1,1,0,1,1,1,1,0,0,1
2248,US9896836B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,US9569663B1,1,1,1,1,1,0,0,1,1,1,1,1,1
2250,US10075644B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2251,US7466482B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,US6816452B1,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,US9099023B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2254,US9224242B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2255,US9762834B2,1,0,1,0,0,0,1,1,0,1,0,0,1
2256,US9709291B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,US9646385B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2258,US9068873B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2259,US9990794B2,0,0,0,1,1,0,0,0,0,0,1,1,1
2260,US9021428B2,0,1,1,1,1,1,0,0,0,1,1,1,1
2261,US8953571B2,1,1,0,1,1,0,1,0,0,1,1,0,1
2262,US8977398B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,US7365284B2,0,1,0,0,0,0,0,0,1,0,0,0,0
2264,US9569700B1,1,1,1,1,1,1,1,1,1,1,1,1,1
2265,US9945794B2,0,1,0,0,0,0,1,0,0,1,0,0,0
2266,US10089717B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2267,US9806921B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2268,US9894205B1,1,1,1,1,1,1,1,1,1,1,1,1,1
2269,US5266948A,0,1,1,1,1,0,1,0,1,1,1,1,1
2270,US9132552B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,US8554877B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2272,US7010414B2,0,0,1,0,0,0,0,0,0,0,0,0,1
2273,US9798461B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,US9091594B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,US9390399B2,0,0,0,0,0,0,0,0,0,0,0,0,1
2276,US8904547B2,1,1,1,1,1,1,1,0,1,1,1,1,1
2277,US7602185B2,0,0,0,0,1,0,0,0,0,0,1,1,1
2278,US5659139A,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,US9600865B2,0,1,1,1,1,0,0,0,1,1,1,1,1
2280,US4780829A,0,1,0,0,1,0,1,0,1,0,1,1,1
2281,US9288275B2,1,1,1,1,1,1,1,1,0,1,1,1,1
2282,US9836595B1,1,1,1,1,1,1,1,0,1,1,1,1,1
2283,US8525913B2,0,1,1,1,1,0,1,0,1,1,1,1,1
2284,US9613319B1,1,1,1,1,1,1,1,1,1,1,1,1,1
2285,US9380939B2,1,0,0,0,0,0,0,0,0,0,0,0,0
2286,US10059004B2,1,1,1,1,1,0,1,0,1,1,1,1,1
2287,US7561675B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,US9675229B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,US7792850B1,1,1,1,1,1,1,1,0,1,1,1,1,1
2290,US9807276B2,1,0,1,1,1,0,1,0,1,1,1,1,1
2291,US7822575B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,US9821812B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2293,US9223631B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,US10058995B1,0,1,1,1,1,1,1,1,1,1,1,1,1
2295,US5711881A,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,US9262672B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2297,US9141461B2,0,1,1,1,1,0,1,0,1,1,1,1,1
2298,US8902345B2,0,0,1,1,0,0,0,0,0,1,0,0,0
2299,US10006895B2,0,1,1,1,1,0,1,0,1,1,1,1,1
2300,US9754580B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2301,US9418247B2,0,1,1,1,0,0,0,0,0,0,0,0,1
2302,US7245749B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,US10102018B2,0,1,1,1,1,0,1,0,0,1,1,0,1
2304,US9298870B1,1,1,1,1,1,1,1,0,1,1,1,1,1
2305,US9875428B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2306,US8139140B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,US9457839B2,0,0,0,1,0,0,0,0,0,0,0,0,1
2308,US5519886A,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,US8830349B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2310,US10013053B2,0,1,0,0,0,0,0,0,0,0,0,0,0
2311,US7564869B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,US9261771B2,0,0,1,1,0,0,0,0,0,0,0,0,0
2313,US9489636B2,1,1,1,1,1,1,0,1,1,1,1,1,1
2314,US10138062B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,US9875423B2,0,1,1,1,1,1,1,0,1,1,1,1,1
2316,US9159137B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2317,US10133763B2,1,1,1,1,1,0,0,1,0,1,1,1,1
2318,US7299138B2,0,0,0,0,0,0,1,0,0,0,0,1,1
2319,US7925603B1,1,1,1,1,1,0,1,0,1,1,1,1,1
2320,US9380214B2,0,0,1,1,1,1,1,1,1,1,1,1,1
2321,US9078020B2,0,1,1,1,1,1,1,1,1,1,1,1,1
2322,US9634680B1,1,1,1,1,1,1,1,0,1,1,1,1,1
2323,US10089197B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,US9659247B2,1,1,1,1,1,1,1,0,1,1,1,1,1
2325,US9146895B2,1,0,1,1,1,0,1,0,1,0,1,1,1
2326,US10030426B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,US8059185B2,0,1,0,1,1,0,0,0,0,0,1,1,1
2328,US9302390B2,0,0,0,0,1,0,1,0,0,0,1,1,1
2329,US9005715B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,US9942612B2,1,1,0,1,0,0,0,0,0,0,0,0,1
2331,US9189833B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2332,US9320043B2,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,US9843462B2,0,1,1,1,1,0,1,0,1,1,1,1,1
2334,US7917024B2,1,0,0,0,0,0,0,0,0,1,0,0,0
2335,US10055391B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2336,US10055655B2,0,1,1,1,1,0,1,0,1,1,1,1,1
2337,US8983189B2,1,1,1,1,1,1,1,1,1,1,1,1,1
2338,US9063977B2,1,1,1,1,1,1,1,1,0,1,1,1,1
2339,US9904271B2,0,1,0,0,1,0,0,0,0,1,1,1,1
2340,US9979327B2,0,0,0,0,0,0,1,0,0,0,0,0,0
2341,US9893620B2,0,0,0,0,0,0,0,0,0,0,0,0,0
