,id,Actual,No Embeddings,GLOVE (6B - 50),GLOVE (840B - 300),Doc2Vec USPTO Patent Embeddings,FastText
2530,US8770103B2,0,[0],[0],[0],[0],[0]
2531,US9550153B2,0,[0],[0],[0],[0],[0]
2532,US9290652B2,0,[0],[0],[0],[0],[0]
2533,US6243968A,0,[0],[0],[0],[0],[0]
2534,US9069071B1,0,[0],[0],[0],[0],[0]
2535,US9605790B1,0,[0],[0],[0],[0],[0]
2536,US9120978B2,0,[0],[0],[0],[0],[0]
2537,US8414731B2,0,[0],[0],[1],[0],[0]
2538,US9428369B2,0,[0],[0],[0],[0],[0]
2539,US9178608B2,0,[0],[0],[0],[0],[0]
2540,US9669279B2,0,[0],[0],[0],[0],[0]
2541,US10072368B2,0,[0],[0],[0],[0],[0]
2542,US10031764B2,0,[0],[0],[0],[0],[0]
2543,US9878141B2,0,[0],[0],[0],[0],[0]
2544,US5290851A,0,[0],[0],[0],[0],[0]
2545,US10086512B2,0,[0],[0],[0],[0],[0]
2546,US9206006B2,0,[0],[0],[0],[0],[0]
2547,US7499069B2,0,[0],[0],[0],[0],[0]
2548,US10019669B2,1,[1],[1],[1],[1],[1]
2549,US9889480B2,0,[0],[0],[0],[0],[0]
2550,US8757026B2,0,[0],[0],[0],[0],[0]
2551,US9708533B2,0,[0],[0],[0],[0],[0]
2552,US8395531B2,0,[0],[0],[0],[0],[0]
2553,US10065347B2,1,[0],[0],[0],[1],[0]
2554,US9072486B2,0,[0],[0],[0],[0],[0]
2555,US9627934B2,0,[0],[0],[0],[0],[0]
2556,US8844363B2,0,[0],[0],[0],[0],[0]
2557,US8932865B2,0,[0],[0],[0],[0],[0]
2558,US8444631B2,0,[0],[0],[0],[0],[0]
2559,US5388694A,0,[0],[0],[0],[0],[0]
2560,US9397464B2,0,[0],[0],[0],[0],[0]
2561,US5865529A,0,[0],[0],[0],[0],[0]
2562,US9072754B2,0,[0],[0],[0],[0],[0]
2563,US9518764B2,0,[0],[0],[0],[0],[0]
2564,US9545051B2,0,[0],[0],[0],[0],[0]
2565,US9113708B2,0,[0],[0],[0],[0],[0]
2566,US5955200A,0,[0],[0],[0],[0],[0]
2567,US5255030A,0,[0],[0],[0],[0],[0]
2568,US7402515B2,0,[0],[0],[0],[0],[0]
2569,US9221431B2,0,[0],[0],[0],[0],[0]
2570,US7364295B2,0,[0],[0],[0],[0],[0]
2571,US5518739A,0,[0],[0],[0],[0],[0]
2572,US7298410B2,0,[0],[0],[0],[0],[0]
2573,US8028939B2,0,[0],[0],[0],[0],[0]
2574,US5580649A,0,[0],[0],[0],[0],[0]
2575,US8911522B2,0,[0],[0],[0],[0],[1]
2576,US9190499B2,0,[0],[0],[0],[0],[0]
2577,US7371841B2,0,[0],[0],[0],[0],[0]
2578,US10135323B2,0,[0],[0],[0],[0],[0]
2579,US4708628A,0,[0],[0],[0],[0],[0]
2580,US9449809B2,0,[0],[0],[0],[0],[0]
2581,US8998317B2,0,[0],[0],[0],[0],[0]
2582,US9616368B2,0,[0],[0],[0],[0],[0]
2583,US9831078B2,0,[0],[0],[0],[0],[0]
2584,US8128565B2,0,[0],[0],[0],[0],[0]
2585,US9948158B2,0,[0],[0],[0],[0],[0]
2586,US9324494B2,0,[0],[0],[0],[0],[0]
2587,US9271720B2,0,[0],[0],[0],[0],[0]
2588,US10124774B2,0,[0],[0],[0],[0],[0]
2589,US8097140B2,0,[0],[0],[0],[0],[0]
2590,US9265985B2,0,[0],[0],[0],[0],[0]
2591,US9086135B2,0,[0],[0],[0],[0],[0]
2592,US10004344B1,0,[0],[0],[0],[0],[0]
2593,US9644520B2,0,[0],[0],[0],[0],[0]
2594,US6383915B1,0,[0],[0],[0],[0],[0]
2595,US9623556B1,0,[0],[0],[0],[0],[0]
2596,US6751302B1,0,[0],[0],[0],[0],[0]
2597,US9560745B2,0,[0],[0],[0],[0],[0]
2598,US4818864A,0,[0],[0],[0],[0],[0]
2599,US4860508A,0,[0],[0],[0],[0],[0]
2600,US9653354B2,0,[0],[0],[0],[0],[0]
2601,US10002701B2,1,[0],[1],[1],[1],[0]
2602,US9745611B2,0,[0],[0],[0],[0],[0]
2603,US5909298A,0,[0],[0],[0],[0],[0]
2604,US4908650A,0,[0],[0],[0],[0],[0]
2605,US8911852B2,0,[0],[0],[0],[0],[0]
2606,US8728671B1,0,[0],[0],[0],[0],[0]
2607,US7227053B2,0,[0],[0],[0],[0],[0]
2608,US4957219A,0,[0],[0],[0],[0],[0]
2609,US8935452B2,0,[0],[0],[0],[0],[0]
2610,US9144751B2,0,[0],[0],[0],[0],[0]
2611,US8502904B2,0,[0],[0],[0],[1],[0]
2612,US5979667A,0,[0],[0],[0],[0],[0]
2613,US6259158A,0,[0],[0],[0],[0],[0]
2614,US4985277A,0,[0],[0],[0],[0],[0]
2615,US9764667B2,0,[0],[0],[0],[0],[0]
2616,US10103925B2,0,[0],[0],[0],[0],[0]
2617,US7534782B2,0,[0],[0],[0],[0],[0]
2618,US9513151B2,1,[1],[0],[1],[1],[1]
2619,US9008415B2,1,[1],[1],[1],[1],[1]
2620,US9534086B2,0,[0],[0],[0],[0],[0]
2621,US10035743B1,0,[0],[0],[0],[0],[0]
2622,US9327409B2,0,[0],[0],[0],[0],[0]
2623,US9119785B2,0,[0],[0],[0],[0],[0]
2624,US9035161B2,0,[0],[0],[0],[0],[0]
2625,US9113058B2,0,[0],[0],[0],[0],[0]
2626,US6716513B1,0,[0],[0],[0],[0],[0]
2627,US9099341B2,0,[0],[0],[0],[0],[0]
2628,US9085513B2,0,[0],[0],[0],[0],[0]
2629,US9231324B2,0,[0],[0],[0],[0],[0]
2630,US10037220B2,0,[0],[0],[0],[0],[0]
2631,US9884952B2,0,[0],[0],[0],[0],[0]
2632,US9682333B2,0,[0],[0],[0],[0],[0]
2633,US10117002B2,0,[0],[0],[0],[0],[0]
2634,US7762613B2,0,[0],[0],[0],[0],[0]
2635,US8496926B2,0,[0],[0],[0],[0],[0]
2636,US9775196B2,0,[0],[0],[0],[0],[0]
2637,US6073965A,0,[0],[0],[0],[0],[0]
2638,US9788770B1,0,[0],[0],[0],[0],[0]
2639,US7940920B2,0,[0],[0],[0],[0],[0]
2640,US9950867B2,0,[0],[0],[0],[0],[0]
2641,US6465236B1,0,[0],[0],[0],[0],[0]
2642,US4842216A,0,[0],[0],[0],[0],[0]
2643,US9371603B2,0,[0],[0],[0],[0],[0]
2644,US9000137B2,0,[0],[0],[0],[0],[0]
2645,US7802636B2,0,[0],[0],[0],[0],[0]
2646,US9849479B2,0,[0],[0],[0],[0],[0]
2647,US6381321B1,0,[0],[0],[0],[0],[0]
2648,US9094329B2,0,[0],[0],[0],[0],[0]
2649,US9475853B2,0,[0],[0],[0],[0],[0]
2650,US9242843B2,0,[0],[0],[0],[0],[0]
2651,US9520567B2,0,[0],[0],[0],[0],[0]
2652,US10004739B2,0,[0],[0],[0],[0],[0]
2653,US4772452A,0,[0],[0],[0],[0],[0]
2654,US9860124B2,0,[0],[0],[0],[0],[0]
2655,US9326456B2,0,[0],[0],[0],[0],[0]
2656,US8935273B2,0,[0],[0],[0],[0],[0]
2657,US9109748B2,0,[0],[0],[0],[0],[0]
2658,US9483305B1,0,[0],[0],[0],[0],[0]
2659,US7892795B2,0,[0],[0],[0],[0],[0]
2660,US9594817B2,1,[1],[0],[1],[1],[1]
2661,US9561829B1,0,[0],[0],[0],[0],[0]
2662,US7879201B2,0,[0],[0],[0],[0],[0]
2663,US9255354B2,0,[0],[0],[0],[0],[0]
2664,US9869648B2,0,[0],[0],[0],[0],[0]
2665,US9950423B2,0,[0],[0],[0],[0],[0]
2666,US9257041B2,1,[1],[1],[1],[1],[1]
2667,US8969548B2,0,[0],[0],[0],[0],[0]
2668,US8716909B2,0,[0],[0],[0],[0],[0]
2669,US5218051A,0,[0],[0],[0],[0],[0]
2670,US7773495B2,0,[0],[0],[0],[0],[0]
2671,US7847257B2,0,[0],[0],[0],[0],[0]
2672,US9938490B2,0,[0],[0],[0],[0],[0]
2673,US4554689A,0,[0],[0],[0],[0],[0]
2674,US9061419B2,0,[1],[0],[1],[0],[0]
2675,US9846378B2,0,[0],[0],[0],[0],[0]
2676,US9311999B2,0,[0],[0],[0],[0],[0]
2677,US9433184B2,0,[0],[0],[0],[0],[0]
2678,US9249065B2,0,[0],[0],[0],[0],[0]
2679,US10019905B1,1,[1],[1],[1],[1],[1]
2680,US9678501B2,1,[0],[0],[1],[1],[0]
2681,US9505474B1,0,[0],[0],[0],[0],[0]
2682,US6424843B1,0,[0],[0],[0],[0],[0]
2683,US5784150A,0,[0],[0],[0],[0],[0]
2684,US9380080B2,0,[0],[0],[0],[0],[0]
2685,US4904180A,0,[0],[0],[0],[0],[0]
2686,US9387987B2,0,[0],[1],[0],[0],[0]
2687,US9123336B1,1,[1],[1],[1],[1],[1]
2688,US5395031A,0,[0],[0],[0],[0],[0]
2689,US9879575B2,0,[0],[0],[0],[0],[0]
2690,US9065260B2,0,[0],[0],[0],[0],[0]
2691,US9532688B1,0,[0],[0],[0],[0],[0]
2692,US9879935B2,0,[0],[0],[0],[0],[0]
2693,US5265155A,0,[0],[0],[0],[0],[0]
2694,US6779920B2,0,[0],[0],[0],[0],[0]
2695,US8488231B2,0,[0],[0],[0],[0],[0]
2696,US9624000B1,0,[0],[0],[0],[0],[0]
2697,US8774945B2,0,[0],[0],[0],[0],[0]
2698,US7539279B2,0,[0],[0],[0],[0],[0]
2699,US5967788A,0,[0],[0],[0],[0],[0]
2700,US9388400B2,0,[0],[0],[0],[0],[0]
2701,US7519191B2,0,[0],[0],[0],[0],[0]
2702,US9323840B2,0,[1],[0],[1],[0],[1]
2703,US9544339B2,0,[0],[0],[0],[0],[0]
2704,US8554936B2,0,[0],[0],[0],[0],[0]
2705,US10013339B2,0,[0],[0],[0],[0],[0]
2706,US9248976B2,0,[0],[0],[0],[0],[0]
2707,US7711059B2,0,[0],[0],[0],[0],[0]
2708,US9725256B1,0,[0],[0],[0],[0],[0]
2709,US9280041B2,0,[0],[0],[0],[0],[0]
2710,US8423492B2,1,[1],[1],[1],[1],[1]
2711,US9324868B2,0,[0],[0],[0],[0],[0]
2712,US9831150B2,0,[0],[0],[0],[0],[0]
2713,US9488877B2,0,[0],[0],[0],[0],[0]
2714,US9757842B2,0,[0],[0],[0],[0],[0]
2715,US9048901B2,0,[1],[0],[0],[0],[0]
2716,US4817992A,0,[0],[0],[0],[0],[0]
2717,US9799327B1,1,[1],[1],[1],[1],[1]
2718,US5683868A,0,[0],[0],[0],[0],[0]
2719,US9904145B2,0,[0],[0],[0],[0],[0]
2720,US7393651B2,0,[0],[0],[0],[0],[0]
2721,US9802906B1,0,[0],[0],[0],[0],[0]
2722,US10133744B2,0,[0],[0],[0],[0],[0]
2723,US9846130B2,0,[0],[0],[0],[0],[0]
2724,US9605920B2,0,[0],[0],[0],[0],[0]
2725,US9559913B2,0,[0],[0],[0],[1],[0]
2726,US10064528B1,0,[0],[0],[0],[0],[0]
2727,US9084623B2,0,[1],[0],[1],[0],[0]
2728,US8294335B2,0,[0],[0],[0],[0],[0]
2729,US9846603B2,0,[0],[0],[0],[0],[0]
2730,US9192319B2,1,[0],[0],[0],[0],[0]
2731,US9954875B2,0,[0],[0],[0],[0],[0]
2732,US9741946B2,0,[0],[0],[0],[0],[0]
2733,US5677706A,0,[0],[0],[0],[0],[0]
2734,US5377751A,0,[0],[0],[0],[0],[0]
2735,US9091889B2,0,[0],[0],[0],[0],[0]
2736,US9410906B2,0,[0],[0],[0],[0],[0]
2737,US10137580B1,0,[0],[0],[0],[0],[0]
2738,US6633752B1,0,[0],[0],[0],[0],[0]
2739,US9272381B2,0,[0],[0],[0],[0],[0]
2740,US9361694B2,1,[1],[1],[1],[1],[1]
2741,US9745965B2,0,[0],[0],[0],[0],[0]
2742,US10085809B2,0,[0],[0],[0],[0],[0]
2743,US9740129B2,0,[0],[0],[0],[0],[0]
2744,US9063149B2,0,[0],[0],[0],[0],[0]
2745,US9680271B2,0,[0],[0],[0],[0],[0]
2746,US9279168B2,0,[0],[0],[0],[0],[0]
2747,US9206994B2,0,[0],[0],[0],[0],[0]
2748,US10070835B2,0,[0],[0],[0],[0],[0]
2749,US7936002B2,0,[0],[0],[0],[0],[0]
2750,US9610219B1,0,[0],[0],[0],[0],[0]
2751,US9920613B2,0,[0],[0],[0],[0],[0]
2752,US8649904B2,0,[0],[0],[0],[0],[0]
2753,US9777728B2,0,[0],[0],[0],[0],[0]
2754,US7912716B2,0,[0],[0],[0],[0],[1]
2755,US8502703B2,1,[0],[1],[1],[1],[1]
2756,US9925936B2,1,[1],[1],[1],[1],[0]
2757,US9808927B2,0,[0],[0],[0],[0],[0]
2758,US9664480B2,0,[0],[0],[0],[0],[0]
2759,US9190949B1,0,[0],[0],[0],[0],[0]
2760,US9605315B2,0,[1],[1],[1],[1],[1]
2761,US9451983B2,0,[0],[0],[0],[0],[0]
2762,US9126701B2,0,[0],[0],[0],[0],[0]
2763,US7649563B2,0,[0],[0],[1],[0],[0]
2764,US9454909B1,1,[1],[1],[1],[1],[1]
2765,US9654695B2,0,[0],[0],[0],[0],[0]
2766,US9844886B2,0,[0],[0],[0],[0],[0]
2767,US10047358B1,1,[0],[1],[0],[1],[0]
2768,US5446509A,0,[0],[0],[0],[0],[0]
2769,US9806151B2,0,[0],[0],[0],[0],[0]
2770,US9983964B2,0,[0],[0],[0],[0],[0]
2771,US9576468B2,1,[1],[1],[1],[1],[1]
2772,US6587291B2,0,[0],[0],[0],[0],[0]
2773,US5432721A,0,[0],[0],[0],[0],[0]
2774,US8945478B2,0,[0],[0],[0],[0],[0]
2775,US9532135B2,0,[0],[0],[0],[0],[0]
2776,US9215968B2,0,[0],[0],[0],[0],[0]
2777,US9918724B2,0,[0],[0],[0],[0],[0]
2778,US9551975B2,0,[0],[0],[0],[0],[0]
2779,US8447071B2,1,[1],[1],[0],[0],[1]
2780,US9075248B2,0,[0],[0],[0],[0],[0]
2781,US9289898B2,0,[0],[0],[0],[0],[0]
2782,US9701012B1,0,[0],[0],[0],[0],[0]
2783,US9124484B2,0,[0],[0],[0],[0],[0]
2784,US5664251A,0,[0],[1],[1],[0],[0]
2785,US9704593B2,0,[0],[0],[0],[0],[0]
2786,US10087646B2,0,[0],[0],[0],[0],[0]
2787,US8010143B2,0,[0],[0],[0],[0],[0]
2788,US7182105B1,0,[0],[0],[0],[0],[0]
2789,US7327423B2,0,[0],[0],[0],[0],[0]
2790,US9396387B2,1,[1],[1],[1],[1],[1]
2791,US9120486B1,1,[1],[1],[1],[1],[1]
2792,US9015096B2,1,[1],[1],[1],[1],[1]
2793,US8557786B2,0,[0],[0],[0],[0],[0]
2794,US10069759B1,1,[1],[1],[1],[1],[1]
2795,US6684130B2,0,[0],[0],[0],[0],[0]
2796,US9484375B2,0,[0],[0],[0],[0],[0]
2797,US8969701B1,0,[0],[0],[0],[0],[0]
2798,US9592096B2,0,[0],[0],[0],[0],[0]
2799,US9413779B2,1,[1],[1],[1],[1],[1]
2800,US9027298B1,0,[0],[0],[0],[0],[0]
2801,US9243798B2,0,[0],[0],[0],[0],[0]
2802,US9508340B2,1,[1],[1],[1],[1],[1]
2803,US9551808B2,0,[0],[0],[0],[0],[0]
2804,US9836934B2,0,[0],[0],[0],[0],[0]
2805,US9798327B2,1,[0],[0],[1],[0],[0]
2806,US9948802B2,0,[0],[0],[0],[0],[0]
2807,US9614463B2,0,[0],[0],[0],[0],[0]
2808,US6188757A,0,[0],[0],[0],[0],[0]
2809,US9308653B2,0,[0],[0],[0],[0],[0]
2810,US9201677B2,0,[0],[0],[0],[0],[0]
2811,US8107596B1,0,[0],[0],[0],[0],[0]
2812,US9602657B2,0,[0],[0],[0],[0],[0]
2813,US9739674B2,0,[0],[0],[0],[0],[0]
2814,US8864172B2,0,[0],[0],[0],[0],[0]
2815,US9271511B2,0,[0],[0],[0],[0],[0]
2816,US9420561B2,0,[0],[0],[0],[0],[0]
2817,US8821109B2,0,[0],[0],[0],[0],[0]
2818,US6227044A,0,[0],[0],[0],[0],[0]
2819,US7437171B1,0,[0],[0],[0],[0],[0]
2820,US9833710B2,0,[0],[0],[0],[0],[0]
2821,US8355841B2,0,[0],[0],[0],[0],[0]
2822,US8115592B2,0,[0],[0],[0],[0],[0]
2823,US8984708B2,0,[0],[0],[0],[0],[0]
2824,US5032855A,0,[0],[0],[0],[0],[0]
2825,US9356944B1,1,[1],[1],[1],[1],[1]
2826,US9542364B2,0,[0],[0],[0],[0],[0]
2827,US9062347B2,0,[0],[0],[0],[0],[0]
2828,US9008130B2,0,[0],[0],[0],[0],[0]
2829,US9344641B2,0,[0],[0],[0],[0],[1]
2830,US7506982B2,0,[0],[0],[0],[0],[0]
2831,US9176761B2,0,[0],[0],[0],[0],[0]
2832,US5083149A,0,[0],[0],[0],[0],[0]
2833,US9167554B1,1,[1],[1],[1],[1],[0]
2834,US9916577B1,0,[0],[0],[0],[0],[0]
2835,US9846925B2,0,[1],[1],[1],[1],[1]
2836,US8436919B2,1,[0],[0],[0],[1],[0]
2837,US8737724B2,1,[1],[1],[1],[1],[1]
2838,US9686540B2,1,[0],[0],[0],[1],[1]
2839,US9547075B2,0,[0],[0],[0],[0],[0]
2840,US9078686B2,0,[0],[0],[0],[0],[0]
2841,US7932183B2,0,[0],[0],[0],[0],[0]
2842,US8852016B2,1,[0],[0],[1],[1],[1]
2843,US8699663B2,0,[0],[0],[0],[0],[0]
2844,US10033274B2,0,[0],[0],[0],[0],[0]
2845,US5200929A,0,[0],[0],[0],[0],[0]
2846,US9077909B2,0,[0],[0],[0],[0],[0]
2847,US9395292B2,0,[0],[0],[0],[0],[0]
2848,US9005875B2,0,[0],[0],[0],[0],[0]
2849,US9077274B2,0,[0],[0],[0],[0],[0]
2850,US6061370A,0,[0],[0],[0],[0],[0]
2851,US9112268B2,0,[0],[0],[0],[0],[0]
2852,US8682082B2,1,[1],[1],[1],[0],[0]
2853,US9734448B2,1,[0],[0],[0],[1],[1]
2854,US10131414B2,0,[0],[0],[0],[0],[0]
2855,US9759584B2,0,[1],[1],[0],[1],[1]
2856,US9463321B2,0,[0],[0],[0],[0],[0]
2857,US9982525B2,0,[0],[0],[0],[0],[0]
2858,US7350034B2,0,[0],[0],[0],[0],[0]
2859,US10142218B2,0,[0],[0],[0],[0],[0]
2860,US7541838B2,0,[0],[0],[0],[0],[0]
2861,US9336397B2,1,[1],[1],[1],[1],[1]
2862,US9971958B2,1,[1],[1],[1],[1],[1]
2863,US10096898B2,0,[0],[0],[0],[0],[0]
2864,US7755839B2,0,[0],[0],[0],[0],[0]
2865,US8798795B2,0,[0],[0],[0],[0],[0]
2866,US9047109B1,0,[0],[0],[0],[0],[0]
2867,US9823249B2,0,[0],[0],[0],[0],[1]
2868,US8246649B2,0,[0],[0],[0],[0],[0]
2869,US7641302B2,0,[0],[0],[0],[0],[0]
2870,US9307450B2,0,[0],[0],[0],[0],[0]
2871,US9914436B2,0,[0],[0],[0],[0],[0]
2872,US9248875B2,0,[0],[0],[0],[0],[0]
2873,US9868362B2,0,[0],[0],[0],[0],[0]
2874,US9204027B2,0,[0],[0],[0],[0],[0]
2875,US5805780A,0,[0],[0],[0],[0],[0]
2876,US9934054B2,1,[1],[0],[0],[0],[0]
2877,US8983844B1,0,[1],[1],[1],[1],[1]
2878,US8626431B2,0,[0],[0],[0],[0],[0]
2879,US6978274B1,0,[0],[0],[0],[1],[0]
2880,US9772999B2,1,[1],[1],[1],[1],[0]
2881,US10133921B2,1,[1],[1],[1],[1],[1]
2882,US8608555B2,0,[0],[0],[0],[0],[0]
2883,US5227798A,0,[0],[0],[0],[0],[0]
2884,US6078741A,1,[1],[1],[1],[1],[0]
2885,US9519572B2,0,[0],[0],[0],[0],[0]
2886,US8760518B2,0,[0],[0],[0],[0],[0]
2887,US8760180B1,0,[0],[0],[0],[0],[0]
2888,US7646890B2,1,[1],[1],[1],[1],[1]
2889,US7477406B2,0,[1],[1],[1],[1],[1]
2890,US9377907B2,0,[0],[0],[0],[0],[0]
2891,US9363289B2,0,[1],[1],[1],[1],[1]
2892,US9061217B2,0,[0],[0],[0],[0],[0]
2893,US9536612B1,0,[0],[1],[0],[0],[0]
2894,US9111228B2,1,[0],[0],[0],[0],[0]
2895,US9964398B2,0,[0],[0],[0],[0],[0]
2896,US7574128B2,0,[0],[0],[0],[0],[0]
2897,US9205461B2,0,[0],[0],[0],[0],[0]
2898,US9046596B1,0,[0],[0],[0],[0],[0]
2899,US9173269B2,1,[1],[0],[0],[0],[0]
2900,US9185329B2,0,[0],[0],[0],[0],[0]
2901,US9996764B2,1,[1],[1],[1],[1],[1]
2902,US9221170B2,1,[1],[1],[1],[0],[1]
2903,US8935428B2,0,[0],[0],[0],[0],[0]
2904,US9409291B2,0,[0],[0],[0],[0],[0]
2905,US9849585B2,0,[0],[0],[0],[0],[0]
2906,US9563251B2,1,[1],[0],[0],[1],[0]
2907,US5678089A,0,[0],[0],[0],[0],[0]
2908,US9442496B1,1,[1],[1],[1],[1],[1]
2909,US9186449B2,0,[0],[0],[0],[0],[0]
2910,US9228943B2,0,[0],[0],[0],[0],[0]
2911,US8730087B2,0,[0],[0],[0],[0],[0]
2912,US9256873B2,0,[0],[0],[0],[0],[0]
2913,US9868006B1,0,[0],[0],[0],[0],[0]
2914,US9998445B2,0,[0],[0],[0],[0],[0]
2915,US9711131B2,0,[0],[0],[0],[0],[0]
2916,US9674048B2,0,[0],[0],[0],[0],[0]
2917,US10051870B2,0,[0],[0],[0],[0],[0]
2918,US9402167B2,0,[0],[0],[0],[0],[0]
2919,US9301518B1,0,[0],[0],[0],[0],[0]
2920,US8401251B2,1,[1],[1],[1],[1],[1]
2921,US8946637B2,0,[0],[0],[0],[0],[0]
2922,US9352463B2,0,[0],[0],[0],[0],[0]
2923,US10089580B2,1,[1],[1],[1],[1],[1]
2924,US8605993B2,1,[1],[1],[1],[1],[1]
2925,US9818780B2,0,[0],[0],[0],[0],[0]
2926,US7422406B2,0,[0],[0],[0],[0],[0]
2927,US9264861B1,1,[1],[1],[1],[1],[1]
2928,US9996804B2,1,[1],[1],[1],[1],[1]
2929,US9843159B2,0,[0],[0],[0],[0],[0]
2930,US8936626B1,0,[0],[0],[0],[0],[0]
2931,US9699368B2,1,[1],[0],[1],[0],[0]
2932,US9012834B2,0,[0],[0],[0],[0],[0]
2933,US9536287B1,1,[1],[1],[0],[1],[0]
2934,US7736965B2,0,[0],[0],[0],[0],[0]
2935,US9053438B2,1,[1],[1],[1],[1],[1]
2936,US8964482B2,0,[0],[0],[0],[0],[0]
2937,US9898687B2,1,[1],[1],[1],[1],[1]
2938,US10019990B2,1,[1],[1],[1],[1],[1]
2939,US9234942B2,0,[0],[1],[0],[0],[0]
2940,US8847056B2,0,[0],[0],[0],[0],[0]
2941,US9607217B2,1,[1],[1],[1],[1],[1]
2942,US8972175B2,1,[1],[1],[1],[1],[1]
2943,US9648853B2,0,[0],[0],[0],[0],[0]
2944,US8965664B2,1,[0],[0],[0],[1],[0]
2945,US9589330B2,1,[1],[1],[1],[1],[1]
2946,US10134266B2,0,[0],[0],[0],[0],[0]
2947,US8281321B2,0,[0],[0],[0],[0],[0]
2948,US10073838B2,1,[1],[1],[1],[1],[1]
2949,US9257042B2,1,[1],[1],[1],[1],[1]
2950,US9264622B2,0,[0],[0],[0],[0],[0]
2951,US4947198A,0,[0],[0],[0],[0],[0]
2952,US5710951A,0,[1],[0],[0],[0],[0]
2953,US9549122B2,0,[0],[0],[0],[0],[0]
2954,US9961415B2,0,[0],[0],[0],[0],[0]
2955,US9762313B2,0,[0],[0],[0],[0],[0]
2956,US9186795B1,0,[0],[0],[0],[0],[0]
2957,US8103718B2,0,[0],[0],[1],[1],[1]
2958,US7078753B2,0,[0],[0],[0],[0],[0]
2959,US9154464B2,0,[0],[0],[0],[0],[0]
2960,US9398612B2,0,[0],[0],[0],[0],[0]
2961,US9296105B2,0,[0],[0],[0],[0],[0]
2962,US9940935B2,1,[1],[1],[1],[1],[1]
2963,US9595261B2,1,[1],[1],[1],[1],[1]
2964,US9858484B2,1,[1],[1],[1],[1],[1]
2965,US6075951A,0,[0],[0],[0],[0],[0]
2966,US8476554B2,0,[0],[0],[0],[0],[0]
2967,US9385983B1,0,[0],[0],[0],[0],[0]
2968,US9852568B2,0,[0],[0],[0],[0],[0]
2969,US9652897B2,0,[0],[0],[0],[0],[0]
2970,US6529851B1,0,[0],[0],[0],[0],[0]
2971,US9043458B2,0,[0],[0],[0],[0],[0]
2972,US9976284B2,0,[0],[1],[0],[0],[0]
2973,US9087308B2,0,[0],[0],[0],[0],[0]
2974,US10124494B2,0,[0],[0],[0],[0],[0]
2975,US9467575B2,0,[0],[0],[0],[0],[0]
2976,US9443065B1,0,[0],[0],[0],[0],[0]
2977,US7649838B2,1,[1],[1],[1],[1],[1]
2978,US7760919B2,0,[0],[0],[0],[0],[0]
2979,US9383976B1,0,[0],[0],[0],[0],[0]
2980,US8665124B2,0,[0],[0],[0],[1],[1]
2981,US10127494B1,1,[0],[1],[1],[1],[0]
2982,US8590956B2,0,[0],[0],[0],[0],[0]
2983,US9370142B2,0,[0],[0],[0],[0],[0]
2984,US9273587B2,0,[0],[0],[0],[0],[0]
2985,US6975361B2,0,[0],[0],[0],[0],[0]
2986,US8958825B2,1,[0],[0],[0],[0],[0]
2987,US9398268B2,1,[1],[1],[0],[1],[0]
2988,US9600376B1,0,[0],[0],[0],[0],[0]
2989,US6433816B1,1,[1],[1],[1],[1],[1]
2990,US6601048B1,1,[1],[1],[1],[1],[1]
2991,US9212974B2,0,[1],[1],[0],[0],[0]
2992,US9781243B1,1,[1],[1],[1],[1],[1]
2993,US9702863B2,0,[0],[0],[0],[0],[0]
2994,US9871787B2,0,[0],[0],[0],[0],[0]
2995,US9972478B2,1,[1],[1],[1],[1],[1]
2996,US9256650B2,1,[1],[1],[1],[1],[1]
2997,US9003297B2,0,[0],[0],[1],[0],[0]
2998,US9050996B2,0,[0],[0],[0],[0],[0]
2999,US9904659B1,1,[1],[1],[1],[1],[1]
3000,US5179697A,0,[0],[0],[0],[0],[0]
3001,US8860786B2,0,[1],[0],[1],[1],[1]
3002,US9100571B2,0,[0],[0],[0],[0],[0]
3003,US7747350B2,1,[1],[1],[1],[1],[1]
3004,US9529083B2,0,[1],[0],[0],[0],[0]
3005,US8988932B2,0,[0],[0],[1],[0],[0]
3006,US8947546B2,0,[0],[0],[0],[0],[0]
3007,US9384519B1,1,[1],[1],[1],[1],[1]
3008,US9990199B2,0,[0],[0],[0],[0],[0]
3009,US9591282B2,1,[1],[1],[1],[1],[1]
3010,US7937547B2,0,[0],[0],[0],[0],[0]
3011,US10056983B2,0,[0],[0],[0],[0],[0]
3012,US9764515B2,0,[0],[0],[0],[0],[0]
3013,US9656395B2,0,[0],[0],[0],[0],[0]
3014,US9373224B2,0,[0],[0],[0],[0],[0]
3015,US9076408B2,0,[1],[1],[1],[0],[1]
3016,US8994850B2,0,[0],[0],[0],[0],[0]
3017,US9704432B2,0,[0],[0],[0],[0],[0]
3018,US10127597B2,1,[1],[1],[1],[1],[1]
3019,US9819687B2,0,[1],[1],[1],[0],[1]
3020,US9798835B2,1,[1],[1],[1],[1],[1]
3021,US5259748A,0,[0],[0],[0],[0],[0]
3022,US8914857B2,0,[0],[0],[0],[0],[0]
3023,US9895943B2,0,[0],[0],[0],[0],[0]
3024,US5568194A,0,[0],[1],[0],[0],[0]
3025,US8654177B2,0,[0],[0],[0],[0],[0]
3026,US9329092B2,0,[0],[0],[0],[0],[0]
3027,US9800509B2,0,[0],[0],[0],[0],[0]
3028,US10048259B2,0,[0],[0],[0],[0],[0]
